id,tt_id,title,album,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4d16JADh71pTeqx0vlHL69,6889946269511321601,Chanel Bag,Chanel Bag,KillBunk,56,0.77,0.614,11,-5.49,0,0.0816,0.0671,0,0.0873,0.698,115.012,audio_features,spotify:track:4d16JADh71pTeqx0vlHL69,https://api.spotify.com/v1/tracks/4d16JADh71pTeqx0vlHL69,https://api.spotify.com/v1/audio-analysis/4d16JADh71pTeqx0vlHL69,158668,4
3FtYbEfBqAlGO46NUDQSAt,223757097589706752,Electric Feel,Oracular Spectacular,MGMT,77,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3
4hObp5bmIJ3PP3cKA9K9GY,6703200854184298497,Don't Worry Be Happy,Simple Pleasures,Bobby McFerrin,66,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4
3Jtn0oLAGr0KFA5J8CaT4C,6790006129230350338,Horses Are Faster,Ian Munsick - EP,Ian Munsick,65,0.311,0.708,9,-6.29,1,0.0445,0.0598,1.1e-06,0.115,0.46,80.893,audio_features,spotify:track:3Jtn0oLAGr0KFA5J8CaT4C,https://api.spotify.com/v1/tracks/3Jtn0oLAGr0KFA5J8CaT4C,https://api.spotify.com/v1/audio-analysis/3Jtn0oLAGr0KFA5J8CaT4C,247250,4
3lIxtCaROdRDuTnNBDm3n2,6705011344631924737,She's My Collar (feat. Kali Uchis),Humanz (Deluxe),"Gorillaz, Kali Uchis",76,0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,audio_features,spotify:track:3lIxtCaROdRDuTnNBDm3n2,https://api.spotify.com/v1/tracks/3lIxtCaROdRDuTnNBDm3n2,https://api.spotify.com/v1/audio-analysis/3lIxtCaROdRDuTnNBDm3n2,209560,4
0VF7YLIxSQKyNiFL3X6MmN,6782876242568808449,Stargazing,Chip Chrome & The Mono-Tones (Deluxe),The Neighbourhood,76,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,audio_features,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,https://api.spotify.com/v1/tracks/0VF7YLIxSQKyNiFL3X6MmN,https://api.spotify.com/v1/audio-analysis/0VF7YLIxSQKyNiFL3X6MmN,217027,4
1pbbsI2KGPOMu0HmuGccBu,6777261978093094914,WILSHIRE,CALL ME IF YOU GET LOST,"Tyler, The Creator",66,0.555,0.712,1,-7.446,1,0.323,0.0451,5.14e-06,0.182,0.555,78.958,audio_features,spotify:track:1pbbsI2KGPOMu0HmuGccBu,https://api.spotify.com/v1/tracks/1pbbsI2KGPOMu0HmuGccBu,https://api.spotify.com/v1/audio-analysis/1pbbsI2KGPOMu0HmuGccBu,515865,4
06YAQv6odmXWnR9pzMaJOm,6956018678475278338,Hello Baby feat. Fivio Foreign,Off the Yak,"Young M.A, Fivio Foreign",59,0.893,0.537,7,-6.822,0,0.364,0.211,0,0.0599,0.588,140.038,audio_features,spotify:track:06YAQv6odmXWnR9pzMaJOm,https://api.spotify.com/v1/tracks/06YAQv6odmXWnR9pzMaJOm,https://api.spotify.com/v1/audio-analysis/06YAQv6odmXWnR9pzMaJOm,178562,4
4QIo4oxwzzafcBWkKjDpXY,6696336760781146882,xanny,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,73,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,audio_features,spotify:track:4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,243725,4
0d28khcov6AiegSCpG5TuT,6711176322527283201,Feel Good Inc.,Demon Days,Gorillaz,83,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
3VGpjlvav2iDSzbLBE68be,6779744730373687297,Il ruggito della leonessa,Il ruggito della leonessa,"Dany Tee, Xent, Cicco Dj",17,0.595,0.947,7,-4.125,1,0.0339,0.00727,8.46e-06,0.348,0.709,120.022,audio_features,spotify:track:3VGpjlvav2iDSzbLBE68be,https://api.spotify.com/v1/tracks/3VGpjlvav2iDSzbLBE68be,https://api.spotify.com/v1/audio-analysis/3VGpjlvav2iDSzbLBE68be,191750,4
0lsRatBUs9HNIZAmoGABzk,5000000001374681678,Trampoline,MELT,SHAED,66,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,audio_features,spotify:track:0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/audio-analysis/0lsRatBUs9HNIZAmoGABzk,184060,4
7kGDAuP9P8mT2epyDwbdDj,6857275312967796738,Se Acabó la Cuarentena,Viva el Perreo,"Jowell & Randy, Kiko el Crazy",67,0.886,0.605,6,-4.311,1,0.109,0.00127,0.0167,0.0767,0.646,122.052,audio_features,spotify:track:7kGDAuP9P8mT2epyDwbdDj,https://api.spotify.com/v1/tracks/7kGDAuP9P8mT2epyDwbdDj,https://api.spotify.com/v1/audio-analysis/7kGDAuP9P8mT2epyDwbdDj,166971,4
7zLMYtNJcabv4h4wBnjNQI,6910417741233014785,M3tamorphosis (feat. Kid Cudi),Whole Lotta Red,"Playboi Carti, Kid Cudi",68,0.657,0.604,0,-6.045,1,0.0374,0.0213,0,0.156,0.122,73.933,audio_features,spotify:track:7zLMYtNJcabv4h4wBnjNQI,https://api.spotify.com/v1/tracks/7zLMYtNJcabv4h4wBnjNQI,https://api.spotify.com/v1/audio-analysis/7zLMYtNJcabv4h4wBnjNQI,312257,4
7vGuf3Y35N4wmASOKLUVVU,6980525740039915522,Silence,Silence,"Marshmello, Khalid",80,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
6glsMWIMIxQ4BedzLqGVi4,204634894306885632,"So Fresh, So Clean",Stankonia,Outkast,70,0.725,0.64,5,-7.905,0,0.332,0.0281,0,0.099,0.915,166.028,audio_features,spotify:track:6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4,240027,3
4529w1TRKXN444nC60g32N,6853105348664887297,"Die Meistersinger von Nürnberg, WWV 96 / Act 3: Prelude",Wagner: Odyssey,"Richard Wagner, Orchester der Bayreuther Festspiele, Silvio Varviso",4,0.16,0.0216,7,-33.594,1,0.0388,0.973,0.958,0.362,0.0395,131.616,audio_features,spotify:track:4529w1TRKXN444nC60g32N,https://api.spotify.com/v1/tracks/4529w1TRKXN444nC60g32N,https://api.spotify.com/v1/audio-analysis/4529w1TRKXN444nC60g32N,337000,3
3oUphdZVPyrsprZ8FgbmQS,6814378812655011841,I Need A Dollar,Good Things,Aloe Blacc,67,0.84,0.481,6,-7.123,0,0.0336,0.199,0,0.0873,0.955,95.497,audio_features,spotify:track:3oUphdZVPyrsprZ8FgbmQS,https://api.spotify.com/v1/tracks/3oUphdZVPyrsprZ8FgbmQS,https://api.spotify.com/v1/audio-analysis/3oUphdZVPyrsprZ8FgbmQS,243053,4
3BQHpFgAp4l80e1XslIjNI,6917364200129955841,Yesterday - Remastered 2009,Help! (Remastered),The Beatles,76,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,audio_features,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
4hObp5bmIJ3PP3cKA9K9GY,6718071891602442242,Don't Worry Be Happy,Simple Pleasures,Bobby McFerrin,66,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4
156IYAzQmwlkDVLC8r7CJL,6976722148597450754,You're so Fruity,The One Single a Week Box Set,Tom Cridland,0,0.682,0.535,5,-8.751,1,0.0704,0.102,0.00623,0.0909,0.457,85.9,audio_features,spotify:track:156IYAzQmwlkDVLC8r7CJL,https://api.spotify.com/v1/tracks/156IYAzQmwlkDVLC8r7CJL,https://api.spotify.com/v1/audio-analysis/156IYAzQmwlkDVLC8r7CJL,272018,4
4gphxUgq0JSFv2BCLhNDiE,222500945169997824,Jailhouse Rock,Elvis' Golden Records,Elvis Presley,68,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480,4
6S7o12almFeL57rbRvdY5l,6732299318172059649,Vas,Triplbt Theme,jagger finn,77,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,audio_features,spotify:track:6S7o12almFeL57rbRvdY5l,https://api.spotify.com/v1/tracks/6S7o12almFeL57rbRvdY5l,https://api.spotify.com/v1/audio-analysis/6S7o12almFeL57rbRvdY5l,90324,4
4SoEL8R7tWmCOGoVpAxfIS,5000000001218303286,Old Greek Tune,Oy Division!,Oy Division,2,0.686,0.532,10,-5.652,1,0.0394,0.573,0.0407,0.261,0.885,103.468,audio_features,spotify:track:4SoEL8R7tWmCOGoVpAxfIS,https://api.spotify.com/v1/tracks/4SoEL8R7tWmCOGoVpAxfIS,https://api.spotify.com/v1/audio-analysis/4SoEL8R7tWmCOGoVpAxfIS,204360,4
2WMdbuERsT6eWUCkwaxnzm,6621360381879126786,Time (Instrumental),Time After Time,MKJ,32,0.756,0.617,4,-9.751,0,0.0378,0.122,0.689,0.145,0.107,119.079,audio_features,spotify:track:2WMdbuERsT6eWUCkwaxnzm,https://api.spotify.com/v1/tracks/2WMdbuERsT6eWUCkwaxnzm,https://api.spotify.com/v1/audio-analysis/2WMdbuERsT6eWUCkwaxnzm,235977,4
3nS9a01VvXHQriLqJYwRqG,6807674634033432577,DOLLAZ ON MY HEAD (feat. Young Thug),WUNNA,"Gunna, Young Thug",76,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,audio_features,spotify:track:3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/tracks/3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/audio-analysis/3nS9a01VvXHQriLqJYwRqG,197760,4
1CLf6VyiREgwjpr8ol73TI,6863118485925398530,Baby Work It,Baby Work It,Your Favourite Garçon,55,0.819,0.876,10,-6.658,1,0.0624,0.000283,0.89,0.179,0.773,126.001,audio_features,spotify:track:1CLf6VyiREgwjpr8ol73TI,https://api.spotify.com/v1/tracks/1CLf6VyiREgwjpr8ol73TI,https://api.spotify.com/v1/audio-analysis/1CLf6VyiREgwjpr8ol73TI,282453,4
47GTEdE7x1M4S9YbvW94ro,6896816485209999361,Sad Romance (a.k.a. Sad Violin),Drama Sonatina,Ji Pyeong Kwon,39,0.217,0.228,9,-11.825,0,0.0397,0.907,0.0422,0.0955,0.0731,76.487,audio_features,spotify:track:47GTEdE7x1M4S9YbvW94ro,https://api.spotify.com/v1/tracks/47GTEdE7x1M4S9YbvW94ro,https://api.spotify.com/v1/audio-analysis/47GTEdE7x1M4S9YbvW94ro,276088,3
3AYMFpcQeHCjnTAb8XKeVu,7006229841456416769,You Will Be Found - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Dear Evan Hansen (Original Motion Picture Soundtrack),"Ben Platt, Amandla Stenberg, Liz Kate, DeMarius Copes, Isaac Powell, Hadiya Eshe’, Kaitlyn Dever, Dear Evan Hansen Choir",52,0.261,0.533,6,-7.688,0,0.0512,0.0612,0,0.0962,0.224,78.247,audio_features,spotify:track:3AYMFpcQeHCjnTAb8XKeVu,https://api.spotify.com/v1/tracks/3AYMFpcQeHCjnTAb8XKeVu,https://api.spotify.com/v1/audio-analysis/3AYMFpcQeHCjnTAb8XKeVu,358945,3
5wANPM4fQCJwkGd4rN57mH,6914711053674760193,drivers license,SOUR,Olivia Rodrigo,90,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,4
0gmbgwZ8iqyMPmXefof8Yf,7002715779258910721,How You Remind Me,Silver Side Up,Nickelback,79,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,audio_features,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4
3TGRqZ0a2l1LRblBkJoaDx,6691197946051955457,Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,70,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,193400,4
4nuufyyd7Dn6DMuG96RYTQ,6995755937759758337,cool enough,cool enough,almost monday,53,0.782,0.737,7,-3.339,1,0.0483,0.152,1.46e-05,0.133,0.938,119.981,audio_features,spotify:track:4nuufyyd7Dn6DMuG96RYTQ,https://api.spotify.com/v1/tracks/4nuufyyd7Dn6DMuG96RYTQ,https://api.spotify.com/v1/audio-analysis/4nuufyyd7Dn6DMuG96RYTQ,195525,4
0YuKG1kFgb6vLDiQqmBaM3,6973660765930194946,Waves Crashing,Venice Beach Night Waves,Underwater Sound,49,0.075,0.941,1,-15.407,1,0.0811,0.803,0.989,0.208,1e-05,172.075,audio_features,spotify:track:0YuKG1kFgb6vLDiQqmBaM3,https://api.spotify.com/v1/tracks/0YuKG1kFgb6vLDiQqmBaM3,https://api.spotify.com/v1/audio-analysis/0YuKG1kFgb6vLDiQqmBaM3,147119,1
7CY3m8n0dNByNTMtFM9SZH,6728279033814976513,Maaf Karein to Maula Maaf Karein,Ramzan Special,Sagar Abbas,0,0.601,0.818,7,-1.026,1,0.0756,0.603,0,0.189,0.689,80.029,audio_features,spotify:track:7CY3m8n0dNByNTMtFM9SZH,https://api.spotify.com/v1/tracks/7CY3m8n0dNByNTMtFM9SZH,https://api.spotify.com/v1/audio-analysis/7CY3m8n0dNByNTMtFM9SZH,452360,4
1Fj6XOXzgYHGne38kf9ttB,6829504453196924932,Say Meow Meow - 歌曲《學貓叫》英文版,Say Meow Meow,"CELINE, Cloud Wang",40,0.791,0.846,6,-2.393,1,0.0345,0.277,0,0.0977,0.813,114.982,audio_features,spotify:track:1Fj6XOXzgYHGne38kf9ttB,https://api.spotify.com/v1/tracks/1Fj6XOXzgYHGne38kf9ttB,https://api.spotify.com/v1/audio-analysis/1Fj6XOXzgYHGne38kf9ttB,241147,4
5rAUZy2eDdegBxUVYxePK2,6752922997683652610,In The End - Mellen Gi Remix,In The End,"Tommee Profitt, Fleurie, Mellen Gi",75,0.618,0.611,7,-6.654,0,0.11,0.477,0.0333,0.162,0.224,88.07,audio_features,spotify:track:5rAUZy2eDdegBxUVYxePK2,https://api.spotify.com/v1/tracks/5rAUZy2eDdegBxUVYxePK2,https://api.spotify.com/v1/audio-analysis/5rAUZy2eDdegBxUVYxePK2,218189,4
0Gr2XQOIMaaUH86iOrWGur,6782718184660142081,Arrival of the Birds,The Crimson Wing: Mystery of the Flamingos (Original Soundtrack),"The Cinematic Orchestra, London Metropolitan Orchestra",61,0.175,0.143,3,-17.439,0,0.0412,0.937,0.933,0.0915,0.0662,173.33,audio_features,spotify:track:0Gr2XQOIMaaUH86iOrWGur,https://api.spotify.com/v1/tracks/0Gr2XQOIMaaUH86iOrWGur,https://api.spotify.com/v1/audio-analysis/0Gr2XQOIMaaUH86iOrWGur,157240,4
5WHTFyqSii0lmT9R21abT8,7002507380185368578,Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,79,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4
6i0ek6QiKaYCxJXhtVIMpX,6926505835510974466,Streets (Put Your Head on My Shoulder),Streets (Put Your Head on My Shoulder),"ANTH, Corey Nyell",47,0.409,0.455,7,-7.192,1,0.0491,0.199,0,0.297,0.264,179.478,audio_features,spotify:track:6i0ek6QiKaYCxJXhtVIMpX,https://api.spotify.com/v1/tracks/6i0ek6QiKaYCxJXhtVIMpX,https://api.spotify.com/v1/audio-analysis/6i0ek6QiKaYCxJXhtVIMpX,60694,3
7ijwyPMGenvi6eo6g7Vvpn,7003543369834039297,NO MAKEUP (feat. King Combs),NO MAKEUP,"Bino Rideaux, King Combs",49,0.708,0.422,10,-11.058,0,0.257,0.311,1.02e-05,0.104,0.43,101.898,audio_features,spotify:track:7ijwyPMGenvi6eo6g7Vvpn,https://api.spotify.com/v1/tracks/7ijwyPMGenvi6eo6g7Vvpn,https://api.spotify.com/v1/audio-analysis/7ijwyPMGenvi6eo6g7Vvpn,141176,4
5dZwIExCMi3JpEaT5K3Omb,249628950661079040,Feel This Moment (feat. Christina Aguilera) - Riddler & Reid Stefan Club Mix,Feel This Moment Remixes (feat. Christina Aguilera),"Pitbull, Christina Aguilera, Rich ""Riddler"" Pangilinan, Reid Stefan",17,0.707,0.942,2,-4.682,1,0.0687,0.0669,0.000381,0.0568,0.444,129.975,audio_features,spotify:track:5dZwIExCMi3JpEaT5K3Omb,https://api.spotify.com/v1/tracks/5dZwIExCMi3JpEaT5K3Omb,https://api.spotify.com/v1/audio-analysis/5dZwIExCMi3JpEaT5K3Omb,391307,4
29iepR0ydOuYFaZp8um6H8,6920968191082498049,What the Fuck is Happening,Stop Staring at the Shadows,$uicideboy$,65,0.83,0.871,0,-3.089,1,0.152,0.017,0.000771,0.106,0.784,139.968,audio_features,spotify:track:29iepR0ydOuYFaZp8um6H8,https://api.spotify.com/v1/tracks/29iepR0ydOuYFaZp8um6H8,https://api.spotify.com/v1/audio-analysis/29iepR0ydOuYFaZp8um6H8,106341,4
6i5a50hEuC7FtJoBVqKpcT,5000000000318866797,Ginny,Ginny,Sylo Nozra,54,0.782,0.48,10,-8.913,0,0.3,0.412,1.59e-06,0.201,0.781,90.094,audio_features,spotify:track:6i5a50hEuC7FtJoBVqKpcT,https://api.spotify.com/v1/tracks/6i5a50hEuC7FtJoBVqKpcT,https://api.spotify.com/v1/audio-analysis/6i5a50hEuC7FtJoBVqKpcT,195806,4
6QgjcU0zLnzq5OrUoSZ3OK,6704984461198493698,Feel It Still,Woodstock,Portugal. The Man,77,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
3bcv37HaYugMNI6VUEhwBy,6993163497044215809,Only Fanz (feat. Ty Dolla $ign),Only Fanz,"Sean Paul, Ty Dolla $ign",58,0.633,0.807,1,-4.848,1,0.172,0.0228,0,0.324,0.511,96.024,audio_features,spotify:track:3bcv37HaYugMNI6VUEhwBy,https://api.spotify.com/v1/tracks/3bcv37HaYugMNI6VUEhwBy,https://api.spotify.com/v1/audio-analysis/3bcv37HaYugMNI6VUEhwBy,173159,4
6HbxpoChDH9ThadFOSAnma,6709410570807822338,Autumn Town Leaves,Weed Garden,Iron & Wine,63,0.662,0.322,1,-15.115,1,0.0304,0.855,0.0019,0.144,0.425,115.771,audio_features,spotify:track:6HbxpoChDH9ThadFOSAnma,https://api.spotify.com/v1/tracks/6HbxpoChDH9ThadFOSAnma,https://api.spotify.com/v1/audio-analysis/6HbxpoChDH9ThadFOSAnma,195200,4
4Z2VMAjGgAQbmlVxCwJy96,6859247370664675330,Pou Na Vro Mia Na Sou Miazi,Ilegal,Maraveyas,40,0.425,0.713,4,-8.492,0,0.253,0.552,2.76e-05,0.11,0.522,91.276,audio_features,spotify:track:4Z2VMAjGgAQbmlVxCwJy96,https://api.spotify.com/v1/tracks/4Z2VMAjGgAQbmlVxCwJy96,https://api.spotify.com/v1/audio-analysis/4Z2VMAjGgAQbmlVxCwJy96,202867,4
36DPM95bTKD1LfoNLaJBJ6,6732307955598755841,King of Fools,This Time,Dwight Yoakam,30,0.692,0.559,9,-9.158,1,0.0396,0.0676,0.000557,0.123,0.755,113.043,audio_features,spotify:track:36DPM95bTKD1LfoNLaJBJ6,https://api.spotify.com/v1/tracks/36DPM95bTKD1LfoNLaJBJ6,https://api.spotify.com/v1/audio-analysis/36DPM95bTKD1LfoNLaJBJ6,247520,4
6I9VzXrHxO9rA9A5euc8Ak,242557227432378368,Toxic,In The Zone,Britney Spears,82,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4
2pDyACSWGXzQAV17AvmvW4,6829799481265883137,"Schubert: Des Teufels Lustschloss, D.84: Overture: VIII","Schubert: Des Teufels Lustschloss, D.84: Overture","Franz Schubert, Christian Lindberg, ADDA Simfònica",0,0.446,0.446,5,-15.747,1,0.051,0.81,0.916,0.687,0.26,125.973,audio_features,spotify:track:2pDyACSWGXzQAV17AvmvW4,https://api.spotify.com/v1/tracks/2pDyACSWGXzQAV17AvmvW4,https://api.spotify.com/v1/audio-analysis/2pDyACSWGXzQAV17AvmvW4,115653,4
54OBgO0Xwu20Jak9TMXbR7,6920277270705276929,Wellerman - Sea Shanty,Wellerman (Sea Shanty),Nathan Evans,78,0.675,0.359,3,-5.157,1,0.108,0.614,0,0.137,0.792,191.903,audio_features,spotify:track:54OBgO0Xwu20Jak9TMXbR7,https://api.spotify.com/v1/tracks/54OBgO0Xwu20Jak9TMXbR7,https://api.spotify.com/v1/audio-analysis/54OBgO0Xwu20Jak9TMXbR7,155333,4
0XsJ1vRgCSdvtaNj4mWRFj,6955633658434684930,What Falling in Love Feels Like,What Falling in Love Feels Like,"Raymond Vergari, Jake25.17",61,0.366,0.0813,8,-22.997,0,0.0512,0.991,0.926,0.136,0.0778,75.85,audio_features,spotify:track:0XsJ1vRgCSdvtaNj4mWRFj,https://api.spotify.com/v1/tracks/0XsJ1vRgCSdvtaNj4mWRFj,https://api.spotify.com/v1/audio-analysis/0XsJ1vRgCSdvtaNj4mWRFj,183485,3
0b11D9D0hMOYCIMN3OKreM,6662299805999500037,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",81,0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,audio_features,spotify:track:0b11D9D0hMOYCIMN3OKreM,https://api.spotify.com/v1/tracks/0b11D9D0hMOYCIMN3OKreM,https://api.spotify.com/v1/audio-analysis/0b11D9D0hMOYCIMN3OKreM,186022,4
1xstOBjuUyPIzws5tj7eZs,6834940937303492609,Harry Potter in 99 Seconds,Harry Potter in 99 Seconds,Jon Cozart,55,0.655,0.441,5,-9.139,1,0.248,0.914,0,0.178,0.736,103.991,audio_features,spotify:track:1xstOBjuUyPIzws5tj7eZs,https://api.spotify.com/v1/tracks/1xstOBjuUyPIzws5tj7eZs,https://api.spotify.com/v1/audio-analysis/1xstOBjuUyPIzws5tj7eZs,104025,4
3Aimpqxpvmz7jhJlNnEd5c,249631127714471936,Swing The Mood,Jive Bunny And The Mastermixers The Biggest Party On The Planet,Jive Bunny and the Mastermixers,52,0.865,0.512,8,-13.376,1,0.0521,0.049,0.0173,0.201,0.879,92.512,audio_features,spotify:track:3Aimpqxpvmz7jhJlNnEd5c,https://api.spotify.com/v1/tracks/3Aimpqxpvmz7jhJlNnEd5c,https://api.spotify.com/v1/audio-analysis/3Aimpqxpvmz7jhJlNnEd5c,259573,4
6lEeUbjvd7l3Nqudst1cva,6820654145293273090,#WIPEITDOWN,Finally Viral,BMW KENNY,46,0.933,0.632,10,-7.484,0,0.416,0.0428,0.00463,0.102,0.534,140.108,audio_features,spotify:track:6lEeUbjvd7l3Nqudst1cva,https://api.spotify.com/v1/tracks/6lEeUbjvd7l3Nqudst1cva,https://api.spotify.com/v1/audio-analysis/6lEeUbjvd7l3Nqudst1cva,99429,4
6TDGaR10fzjWSKsXpVCehd,6709408051079677954,Zorba the Greek - Main Theme,Academy Award Themes,London Philharmonic Orchestra,8,0.434,0.199,7,-20.729,1,0.0433,0.191,0.000311,0.174,0.506,69.583,audio_features,spotify:track:6TDGaR10fzjWSKsXpVCehd,https://api.spotify.com/v1/tracks/6TDGaR10fzjWSKsXpVCehd,https://api.spotify.com/v1/audio-analysis/6TDGaR10fzjWSKsXpVCehd,271733,4
2tnVG71enUj33Ic2nFN6kZ,6733494004853342213,Ride It,Ride It,Regard,83,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
1OE5l6sedVcIFELMuxQOPI,6993212341076641794,Ripple - 2013 Remaster,American Beauty (2013 Remaster),Grateful Dead,59,0.604,0.411,7,-14.258,1,0.034,0.427,5.74e-05,0.602,0.675,126.637,audio_features,spotify:track:1OE5l6sedVcIFELMuxQOPI,https://api.spotify.com/v1/tracks/1OE5l6sedVcIFELMuxQOPI,https://api.spotify.com/v1/audio-analysis/1OE5l6sedVcIFELMuxQOPI,249734,4
